videoId,channelId
dQLaKa8m7ZQ,UCpFHkjOa7ia6bH5_6cDsDXg
plHfHCVb67E,UC2R-UcEy1TorXFFbqfBhIlw
fk24_9zUO4k,UCldfgbzNILYZA4dmDt4Cd6A
e43Bl8ONSFk,UC8XFjTXPQ1h5Y73gz4Z4YnQ
ZXlv_VXTdWs,UCrroeoHS4psEewleJWPTheQ
i3Z2rhXen_A,UCawXRnfJ0RB_vZtxecZeMvA
1zpC6LNxEDQ,UCWYXoA_KUUqHDOIHTNgPvdw
NrcOge6pMhg,UCupvZG-5ko_eiXAupbDfxWw
fFBVhGiv0gg,UCLXo7UDZvByw2ixzpQCufnA
14aE9o1qDS4,UCdtXPiqI2cLorKaPrfpKc4g
CK03KI6WMz4,UC1yBKRuGpC1tSM73A0ZjYjQ
ov4nrS_TqU0,UCUsN5ZwHx2kILm84-jPDeXw
Ko9A26yNlwg,UCUsN5ZwHx2kILm84-jPDeXw
MD6x07OSa1M,UC-kW_1PNjCggJAp021h6HWQ
-gsJrgwxQDo,UCavk8KLWg5sWuDGrNIiqZ4A
Zo6FkTLCZpA,UC6ZFN9Tx6xh-skXCuRHCDpQ
fy8liurQn1I,UCsv4YOF2RBYh0NQ1vuHQ-hg
SF4oH3_bjPU,UCsv4YOF2RBYh0NQ1vuHQ-hg
0i8-ZNLEeag,UCUsN5ZwHx2kILm84-jPDeXw
_zX_6ntBIlI,UCsv4YOF2RBYh0NQ1vuHQ-hg
iEcOULo2120,UCb--64Gl51jIEVE-GLDAVTg
Z1JZ-dVPynI,UCUsN5ZwHx2kILm84-jPDeXw
F9gV3jz3mUo,UCJ5v_MCY6GNUBTO8-D3XoAg
NkytKDzCEeU,UCYGJMSR_s0cX5W0cOvpC7Xw
9vTfciAH2gA,UC5PiWw-lqH_5zYhs_6DdeRg
0TRDCsq5rM4,UCUsN5ZwHx2kILm84-jPDeXw
30twepGlhCM,UCMtFAi84ehTSYSE9XoHefig
WaFZbkXImC8,UCtsXo-byBtzhxPIdokIXHpw
fBLOoCL56T8,UCldfgbzNILYZA4dmDt4Cd6A
F7u63yhxrd0,UCT669OCFMjwMzUdpoXl2FIw
C2OYxFlW0Yg,UCXLICntcPhRiWu5-h-dxv5Q
ZFk3r2AVDQc,UCdtXPiqI2cLorKaPrfpKc4g
-MTnreUtgmk,UC1yBKRuGpC1tSM73A0ZjYjQ
EC0Xfv433n8,UCjKT9Hb_DGwlEpmHa9RqKvw
Ka2hqb7MjMM,UC9k-yiEpRHMNVOnOi_aQK8w
mQx5UBm9mNg,UCTrQ7HXWRRxr7OsOtodr2_w
L3i5S2pI51Y,UCldfgbzNILYZA4dmDt4Cd6A
Dn-iHzOZk2M,UCJ5v_MCY6GNUBTO8-D3XoAg
loK2DRBnk24,UCUsN5ZwHx2kILm84-jPDeXw
B4Id8bUlUpo,UCP6HGa63sBC7-KHtkme-p-g
5KKp-ciSfNw,UC-SJ6nODDmufqBzPBwCvYvQ
w6JwTAIrkcc,UC-SJ6nODDmufqBzPBwCvYvQ
wHIXjnNEhBc,UC1yBKRuGpC1tSM73A0ZjYjQ
gLTvXlhCtEg,UC9rT0ZPIT7IOet0kTciI43Q
Ou1pomxPViU,UCUsN5ZwHx2kILm84-jPDeXw
cEPEDzLWMLU,UC1yBKRuGpC1tSM73A0ZjYjQ
EGn1A2yXIrI,UC1yBKRuGpC1tSM73A0ZjYjQ
ukfKfQ6VmGc,UCdtXPiqI2cLorKaPrfpKc4g
GC5NBGx00H4,UCgjrHtOZCWuH_hHbCrreIgg
rZLwPui5TQk,UCMtFAi84ehTSYSE9XoHefig
S1Y8egU_McA,UC49dqn4cRE2F_5me2_wOcaQ
T-B7l-ZMcN8,UCUsN5ZwHx2kILm84-jPDeXw
YJywhg8YbBw,UCPQ1nqIgM_yUiQVJBg_RR6Q
Roo--idDA24,UCUsN5ZwHx2kILm84-jPDeXw
yEPSJF7BYOo,UCUsN5ZwHx2kILm84-jPDeXw
ZX-ERVQ34dU,UCSu0ANVFTVFFXY_yIfoM3vQ
t1iKLEnTUD4,UCuFuPMi7Cl3uIfFkUz4LTWw
V1Xf1Kn53Es,UCcNkwfTQuXAxAFwoAUHweJA
-rSH6KKuFbQ,UCMtFAi84ehTSYSE9XoHefig
Mw3PLVPsnt0,UCUMZ7gohGI9HcU9VNsr2FJQ
A8XJutmlluA,UCV2OYEvB9fSQhaaa4njQd8A
Ad7vmgArmkk,UChDKyKQ59fYz3JO2fl0Z6sg
LfSuZL1VwZk,UCMtFAi84ehTSYSE9XoHefig
fQtsdLB5MhQ,UC8Ioh4atNDO5a0Vy2qFmauQ
SFhKMEU_LJw,UC0Vo_02Fc-tt13rF6D-QYDw
H7Y-sNCr8sY,UCwXekc-fe9L4g4ImdvAlgdA
eaC0GXeCM9s,UCavk8KLWg5sWuDGrNIiqZ4A
uzU1_CsOnJA,UCHiwtz2tCEfS17N9A-WoSSw
bD0vcmhmaCY,UCby2dYAwRDib_eQ5-6P6Ffg
jyC8h6Oq1Eo,UCrnS6ENIH9QE0gh1NonkABw
ipfgfTtqq2c,UCUsN5ZwHx2kILm84-jPDeXw
ajsaZyFHd3A,UC18vz5hUUqxbGvym9ghtX_w
aa1_sktCfAk,UCt-WqkTyKK1_70U4bb4k4lQ
35ndt6m5P3Y,UCCLTJ4LKSVb4doPwOI4nW0A
JS1NWYV1i_E,UClCU3CXWq3ce0q3ZWPlUW8g
LbDHQEzoO_M,UCTjqo_3046IXFFGZ_M5jedA
zwrXpIwwvRk,UC17knbFWwBQOSaLCiTO_5jw
qbTgQahosY4,UC1bwliGvJogr7cWK0nT2Eag
fRsdNJC8oug,UCe-4xQosMQGkIA8mT4sR98Q
e5CFX00D4i4,UC0uVZd8N7FfIZnPu0y7o95A
1k8NQMAHYL4,UC4-hGd01KPF1i9xSWtox0JQ
SQ8X9QisYqU,UC1yBKRuGpC1tSM73A0ZjYjQ
Lk64hlqW7Tw,UC-SJ6nODDmufqBzPBwCvYvQ
FwxsPyXodsk,UCeKphV6rGQPw2hS6b8j08WQ
Qur8HLHbm5A,UCKBnlTTgEnhIXv_c4LvvyMQ
RLNVCFGA3QE,UCJ5v_MCY6GNUBTO8-D3XoAg
mibAT3HGtwY,UC9uXG-lIgcchj6t8v18lXsA
pmDH-IPvDkc,UC0PEAMcRK7Mnn2G1bCBXOWQ
yo20QIdhW28,UCJ5v_MCY6GNUBTO8-D3XoAg
7-WCZQLuMO4,UC16niRr50-MSBwiO3YDb3RA
2Yz-4U18Ucg,UC1yBKRuGpC1tSM73A0ZjYjQ
gZydS3NzvBU,UC1yBKRuGpC1tSM73A0ZjYjQ
7mp6uAMeCB4,UCJ-g9G4sQjdTZ4f0Esar-5A
ImBggid1MGw,UCAUzAmL-ZmqgOwA-gHKlmcQ
wJp-BZpVBPA,UCTxYD92kxevI1I1-oITiQzg
AYaLtRsD1RA,UCBBrsaHV1cp7r9mXRyX1Z2Q
6k-nkdPSHhY,UCm5uvVsxnF1s2RwQUxqH8vg
uVw4ICPIx60,UC7HgfnXb-ATuA1Xg_VH6qNQ
X_RgL49a0cs,UCmswdyJR1V1cjmBqWPtMFkw
lNpEqW27s5Y,UCDR8cvjALazMm2j9hOar8_g
-cnXKCEmBi8,UCmswdyJR1V1cjmBqWPtMFkw
8zEPMhRkeso,UCDR8cvjALazMm2j9hOar8_g
eZN6d3PmrQg,UClQoNRtJzV7AbyccCTAOUVA
4f9doCCAjnY,UCa0E6gnhb3X0PhBHzX99CGg
jtNUDQW5cXE,UCDR8cvjALazMm2j9hOar8_g
YBLKbhKwVi0,UC4X5sOomYUvxqtl5bGkrt0Q
PUD3kSOMrZg,UCm0eZG01kWjOCghwEVOcyqA
DUTk4hC1WU4,UC_IpSl6O_-IRAA6fiNs05Gg
gjksEF_CAx0,UC7HgfnXb-ATuA1Xg_VH6qNQ
c78BJ0RhMpk,UCDR8cvjALazMm2j9hOar8_g
X0laoLovlP0,UCmswdyJR1V1cjmBqWPtMFkw
PrD8EwzvSWQ,UCxLt-gtSM4QjnPgg07w8Ycw
ZDDDwVrSglM,UCDR8cvjALazMm2j9hOar8_g
7KDZ3e7RZYk,UC9MbmhICf8EMu0Y5OcZ3EUA
5D3moco6aNQ,UCGmF0EkN9DuRVQvkRjwRWQg
nZDYVzCJz9Y,UC_IpSl6O_-IRAA6fiNs05Gg
YU0apu264DU,UCDR8cvjALazMm2j9hOar8_g
2v2HB6TE5VY,UCDR8cvjALazMm2j9hOar8_g
8DjHJsddpOU,UC2lUlSR0sVCeo0UjNsjqwhA
LS4jqrJ7F1A,UCMuc_fwNybxie10jXvpOz1Q
MND8wROaObA,UCDR8cvjALazMm2j9hOar8_g
Pwr-fh-TAsQ,UCAxfuvYGgaYxuS0MlfdW1eg
iBnPSXxLkvU,UCDR8cvjALazMm2j9hOar8_g
PxI89tDO14o,UCBi2mrWuNuyYy4gbM6fU18Q
S1tAhgKUwwc,UC7djTzrUbNkDlJDbOqyk0JQ
YiRZWQd7dRY,UCDR8cvjALazMm2j9hOar8_g
odQ00hQ891Y,UC_Bz9CoUNGxYcoiaItgvHJA
NsmX26yYLJU,UCMKtlKSof1ltcFRMKki2Mcw
6HgM7hV8Lpk,UCBWF6mngcFipF9u1ozexYcg
GGji3u4RtbM,UC_IpSl6O_-IRAA6fiNs05Gg
aQ96NPCZnDc,UCDR8cvjALazMm2j9hOar8_g
eA9q9SzrYsg,UC_IpSl6O_-IRAA6fiNs05Gg
cNB7kygQwdc,UC2lUlSR0sVCeo0UjNsjqwhA
R_W40vzFN5w,UC_IpSl6O_-IRAA6fiNs05Gg
RSPFtO-8k6w,UCswxIDdjI3-pmxo0vkMC1fg
M3EZiOcDw7U,UCxom2Is8xMwlJhjSd6_01mQ
dp_V0zhIhuI,UC_IpSl6O_-IRAA6fiNs05Gg
O2gVj9pd258,UCDR8cvjALazMm2j9hOar8_g
Wi7OlWyvLNI,UC_IpSl6O_-IRAA6fiNs05Gg
1xW_gf6mytw,UCDR8cvjALazMm2j9hOar8_g
bJhMGxYzcVg,UC_IpSl6O_-IRAA6fiNs05Gg
Svf6AnM6kvU,UC9EccMRAjt75NBM9iOvOAJQ
sFNPpdzNa30,UCBWF6mngcFipF9u1ozexYcg
CcSjdbzErmo,UCGmF0EkN9DuRVQvkRjwRWQg
_jsNlGA9js0,UC9ra8jf5w4q36QBQignvgug
dIbSNerTkDk,UC_IpSl6O_-IRAA6fiNs05Gg
svrs-iXrW60,UC8pb8oqxuNtxzbO1bykmQqQ
bLkg7z_a_xM,UCNYyhGwUgBlguYKavmwGEGQ
82BHPRGMsW4,UCGN_rY2M4fqmK2GWo3320oA
gUQ3LytKxvg,UCBBrsaHV1cp7r9mXRyX1Z2Q
tScLWVnjYPE,UCDR8cvjALazMm2j9hOar8_g
enGuIVHz74o,UC_IpSl6O_-IRAA6fiNs05Gg
ZWfsKGrfGxs,UCBoRJ-HGdlj_0KnMWwHV15w
y9Tt9v-_mDs,UCBi2mrWuNuyYy4gbM6fU18Q
j2prF6YmNQg,UC_IpSl6O_-IRAA6fiNs05Gg
aK2-NqwMfII,UCHfF8wFnipMeDpJf8OmMxDg
x6MMBCJ-nQQ,UCYInpd1DSg8nOgmu_7zE0tw
W6hkZWXVWDU,UCYVMqZsoHpknqfvEjTRw68Q
pY29htGFbt4,UCDR8cvjALazMm2j9hOar8_g
YEsycYmmWXA,UCDR8cvjALazMm2j9hOar8_g
xlDJ9WmqNDE,UClZmCCcrhNaXhWYvZNIolWg
q8mmNRa0gpk,UC_IpSl6O_-IRAA6fiNs05Gg
Du-SkldYeiw,UC_IpSl6O_-IRAA6fiNs05Gg
bqmMk9ROFjI,UCBWF6mngcFipF9u1ozexYcg
i69NkcXU1cY,UCDR8cvjALazMm2j9hOar8_g
AhfduIMyK8A,UCDR8cvjALazMm2j9hOar8_g
lrGtExyybKI,UCBWF6mngcFipF9u1ozexYcg
hywZueVX1ME,UCDR8cvjALazMm2j9hOar8_g
CzbWwFRVzZ8,UCDR8cvjALazMm2j9hOar8_g
4iolD9_jxgE,UCmswdyJR1V1cjmBqWPtMFkw
Z9dvuJcfXVc,UC_IpSl6O_-IRAA6fiNs05Gg
eOVPstTt7UY,UCBWF6mngcFipF9u1ozexYcg
NNRiniIFTmE,UCDR8cvjALazMm2j9hOar8_g
OE8xBopI6l8,UCZIvqrmEX6hHt3mpfgLQM4Q
qtmEZs9CVBI,UC_IpSl6O_-IRAA6fiNs05Gg
ABZ8rrDMc54,UCbAiIkPobUFy71zlmwVw3jw
sBRK_2RSxmM,UCDR8cvjALazMm2j9hOar8_g
f36zYY1FP78,UC_IpSl6O_-IRAA6fiNs05Gg
ODTYyokvFMs,UCNbIuoDMFQWTqr1Sfq9n43w
Jpl0hBa3NUM,UCkQR_oTjdZT-Tc-EWFuMk2A
8nq7C7Aqatg,UC_IpSl6O_-IRAA6fiNs05Gg
GnOkc8Trsms,UCbwlgcaNc3liMPZP-1DkSYw
2TSOGRMIQuE,UCT3JZm1MG3Ikq8ab43zLPSQ
36xxxpG65hI,UCBWF6mngcFipF9u1ozexYcg
fUu2-X3OJiE,UCBWF6mngcFipF9u1ozexYcg
gNVX6MxMffc,UCPJyspCiCddUF6gY7iVzWuQ
VL2xxNWK3yY,UCiF6IBAtpD_-QJ9mmPD4wQA
hmpwK9S0osI,UCp3Qz3QZ7CMowNc-6KaI7Mw
mvfzgRX3cqc,UCmswdyJR1V1cjmBqWPtMFkw
fSc-vVr4PzA,UCw03djg5gHglm3vaYu-WRkw
8ncbNWht-NE,UCDR8cvjALazMm2j9hOar8_g
WBKHxY-c8uA,UCR2vSyCpbmlBUe9uyx7gOgA
CfGJhjGGA8c,UCBWF6mngcFipF9u1ozexYcg
Y4PSuoxz_QE,UCGqLXCgg3_G8E5Tgg0tQ5mw
8MX44shcBao,UCb77RTT3s-d86vZQhirseOQ
2QrcaeRrr_8,UCDR8cvjALazMm2j9hOar8_g
yy9fx9SqMwg,UCny_Qxp1AeORnJJtfgiKaJw
EYBIBA2_jLM,UCBWF6mngcFipF9u1ozexYcg
jAkkVVJDpDk,UC_IpSl6O_-IRAA6fiNs05Gg
oeX0xU8qQ9w,UCDR8cvjALazMm2j9hOar8_g
aUIv8JapAm4,UC_IpSl6O_-IRAA6fiNs05Gg
VkXXVmYgGGI,UCDR8cvjALazMm2j9hOar8_g
5he3yy7mQZ4,UC_IpSl6O_-IRAA6fiNs05Gg
ek1Bgg_ih0M,UC_IpSl6O_-IRAA6fiNs05Gg
fTYG5mcntHo,UCDR8cvjALazMm2j9hOar8_g
VQUh2OX3SeU,UC2lUlSR0sVCeo0UjNsjqwhA
nQH4-jpAdxc,UC_kHSCiL17kt-esGHNjsvtg
OMTXL8cgMd4,UCDR8cvjALazMm2j9hOar8_g
t3NUESSwSyQ,UCyA2G4cDsNr9apK-AyODewQ
WxZO-PyW95w,UCE0Wgv2k4NGACpf7RYv--cg
LYep3jJBjRw,UCBWF6mngcFipF9u1ozexYcg
-V8Cn_S-IKY,UC_IpSl6O_-IRAA6fiNs05Gg
erAAkFLsYhU,UCBWF6mngcFipF9u1ozexYcg
1y9vL08Qu7s,UCDR8cvjALazMm2j9hOar8_g
F75p8fVFjxk,UCDR8cvjALazMm2j9hOar8_g
deN8S6Usbf0,UCBWF6mngcFipF9u1ozexYcg
VIkFW5Zekvs,UCNbIuoDMFQWTqr1Sfq9n43w
Vcr6I5mn40U,UC_IpSl6O_-IRAA6fiNs05Gg
a1hA6nDlV6g,UC5uZSL5pUr_rar4fCf9wWSw
Q5urAgSsCWc,UCBWF6mngcFipF9u1ozexYcg
jmaDi9MggBY,UC_IpSl6O_-IRAA6fiNs05Gg
F4NQysGYoYI,UC_IpSl6O_-IRAA6fiNs05Gg
iTpU95K5VL0,UC_IpSl6O_-IRAA6fiNs05Gg
dojwPYBoWys,UCBWF6mngcFipF9u1ozexYcg
VQUacwzjgR4,UCBWF6mngcFipF9u1ozexYcg
-8q0AMyp2zw,UC_IpSl6O_-IRAA6fiNs05Gg
UOpwhwY_vOk,UCDR8cvjALazMm2j9hOar8_g
-ZVW7f2fBho,UCDR8cvjALazMm2j9hOar8_g
AlQPxnTTLBI,UCBWF6mngcFipF9u1ozexYcg
ASd78D_fi_Q,UCDR8cvjALazMm2j9hOar8_g
8HN8Xb-AsVw,UCZiWDEG7NHmnBS60JdSFMxg
BqJH0B2lXdk,UCBpmDJ7mNqvKQ1BtRgY8H7w
KfnUNMQ-kvM,UCDR8cvjALazMm2j9hOar8_g
QdsFmJEdJtU,UCDR8cvjALazMm2j9hOar8_g
Blgtyg4IT4I,UCBWF6mngcFipF9u1ozexYcg
bwubibHXcQk,UCT1TU4WZam8aogJ3aqH9Iew
D0fbvAqtbWE,UCDR8cvjALazMm2j9hOar8_g
u77CV2TFhOE,UCDR8cvjALazMm2j9hOar8_g
yeNXkXuvPWg,UCDR8cvjALazMm2j9hOar8_g
2Un-372tTgw,UCwfSUmkZG0lWXI4eMxFLCkQ
3jB0647vqMw,UCDR8cvjALazMm2j9hOar8_g
tnOL7Dx9V7I,UC_IpSl6O_-IRAA6fiNs05Gg
b5ZzAVeRr5A,UCDR8cvjALazMm2j9hOar8_g
Ag202Px7CCA,UCBWF6mngcFipF9u1ozexYcg
-hJuCvLTkF0,UCDR8cvjALazMm2j9hOar8_g
XgXoU4EW0b4,UCDR8cvjALazMm2j9hOar8_g
z9SG6-K_cK0,UC2lUlSR0sVCeo0UjNsjqwhA
p8sJmfXyPU4,UC_IpSl6O_-IRAA6fiNs05Gg
u5lg-U9090k,UC_IpSl6O_-IRAA6fiNs05Gg
nopoVct-rL0,UCBWF6mngcFipF9u1ozexYcg
yiW3iGomrQQ,UC_IpSl6O_-IRAA6fiNs05Gg
oOFg0DEYvyo,UCBWF6mngcFipF9u1ozexYcg
3DALEA--5Ts,UCBWF6mngcFipF9u1ozexYcg
qTXhOLxs8NY,UC_IpSl6O_-IRAA6fiNs05Gg
Eh12JXRh2XU,UC_IpSl6O_-IRAA6fiNs05Gg
GlAzZBhVlt0,UCo2r7gjFGpz8uGak6NbhC4w
4YE3Es91Tcg,UCDR8cvjALazMm2j9hOar8_g
K6W8jGLb24w,UCbwlgcaNc3liMPZP-1DkSYw
7HHwopIfxxk,UCBWF6mngcFipF9u1ozexYcg
GuPY2Lmoviw,UCmswdyJR1V1cjmBqWPtMFkw
6XmUpXytuDI,UCBWF6mngcFipF9u1ozexYcg
g9nLSG1LnF4,UC7HgfnXb-ATuA1Xg_VH6qNQ
G7cQRpsogzE,UCBWF6mngcFipF9u1ozexYcg
p7mnpm5ZQ7I,UCmswdyJR1V1cjmBqWPtMFkw
6Mc8ySscmw0,UCDR8cvjALazMm2j9hOar8_g
fg7w14ONFYI,UC2lUlSR0sVCeo0UjNsjqwhA
r6fEyL9Os4c,UC9ra8jf5w4q36QBQignvgug
O4qlhGVPnNU,UCGmF0EkN9DuRVQvkRjwRWQg
TABxzcldWgo,UC2lUlSR0sVCeo0UjNsjqwhA
02Bx03K8smI,UCo2q9JhvNf-37JJrGZ6hGzg
AeeBu_vukWM,UC0fTbhgouDMneMzSluKaXAA
I_NoZ3NhL-c,UCMeOEeyQKUPW0HoxZT1lGEQ
PyKLVI--BRA,UC2lUlSR0sVCeo0UjNsjqwhA
vWEwzlgcX7Q,UC2lUlSR0sVCeo0UjNsjqwhA
Z5ZX-_0KGm4,UC93DEJOBeet3XXZlJy2uJuA
T_QZ1v8SzHw,UCDR8cvjALazMm2j9hOar8_g
42ImwTuYM_8,UC_IpSl6O_-IRAA6fiNs05Gg
yOOmwkaMMVE,UCmfffZfNgIgk5xK3PYnmQUA
UdHjMz4l_X8,UCDR8cvjALazMm2j9hOar8_g
POn8wmfW0SQ,UC2lUlSR0sVCeo0UjNsjqwhA
3y5mjyyThPQ,UC9MbmhICf8EMu0Y5OcZ3EUA
KgyXhsiGrIQ,UCDR8cvjALazMm2j9hOar8_g
8RgmUcA8UA0,UCEDHfFp2GZonrhuAaz7VjPw
tn25k-txSzM,UCbwlgcaNc3liMPZP-1DkSYw
SkJEmEHiCkk,UCDR8cvjALazMm2j9hOar8_g
BfivHd-W0Wk,UClWCQNaggkMW7SDtS3BkEBg
8MeArijdN_U,UC_IpSl6O_-IRAA6fiNs05Gg
EkdhSKbEN0c,UCu-d1qd-PFLGVFMhrApgQQA
owsFuf16nBg,UCDR8cvjALazMm2j9hOar8_g
8RJPTOhSpRQ,UCBWF6mngcFipF9u1ozexYcg
O_UbcYZ14Bw,UC6ufrimSgMBY1KMjCJwGCKQ
fCnqdlOkBoY,UC9ra8jf5w4q36QBQignvgug
DkUADUWQGJE,UCx90XU2NsIhcc-XR3mlzv8A
dcQR7swNsPk,UC-WGVHAIXEwolJVTbOPT0dA
PKayOrMmQBA,UCpfuFM5cs0ggtkJM2dNbH8w
n9A5R--2ds4,UCFiaXibzc1HgY3YoNM3cTtA
Cnxns4kJ2jU,UC-WGVHAIXEwolJVTbOPT0dA
imIIqUkZifY,UC-Hm8vtPdB9DDVFEOJMwBzg
SuSSmJ1-Y8k,UClopt8XKOrEfb4lghqHWl_g
fDwAjLEJbSM,UCsBqRzkNA4j1AKgNjiEO60g
B3Yb3R1UQN4,UC3s851hfack4oSoLYThwerw
XUDq1Z-QXPI,UCsYSy3PXIbQF2NHYkyMPJrg
OZBThi9QXN0,UC-Hm8vtPdB9DDVFEOJMwBzg
yUDAPqGZQXc,UCGy1NPRWCH4T-xBO2G7gH9w
6JsqjLxlz7Y,UCZ3KaCAuZPsmzmraltmxq8w
Ocu_3vlh-XE,UC9Su6R3qdBLD0eTiViVUNZg
GrmU7Y6LmNY,UCvQjVqQJA6JotoeZg33nRHQ
BRzOkdMgtTw,UCMWwiCOtgCCo_2tzZjONGXA
U8NFETrED8s,UCd460WUL4835Jd7OCEKfUcA
ks4dNjRBFuk,UC3s851hfack4oSoLYThwerw
5lQzcu14klQ,UC6k9m49vsUbSyBAcRX3jJmw
QPfJ6GZITYE,UCZ15fxCwTlKS0GvzaFEixtA
jwDPanC5P8w,UCx90XU2NsIhcc-XR3mlzv8A
-iKCPVjMIKw,UChtEvBpe2GQkVzzxvMLLUHA
Of7s1lqIBsg,UCJbu1cqzQKfGi1fflY5x6vg
45WJCrbNuTw,UC6FBFtal8SriFERzP4NkudA
iq0DXN3_Z2E,UCwJPETk6JqSeaQIAgsgXXZw
UHHpJjjtA7g,UChK3pCi0rVa58MdkcNdNK2w
n6FlbDg97Ws,UChtEvBpe2GQkVzzxvMLLUHA
tlnbrAzjhho,UClopt8XKOrEfb4lghqHWl_g
ArP_HiKU5_I,UC-Hm8vtPdB9DDVFEOJMwBzg
yjTsiEt-eDI,UCx90XU2NsIhcc-XR3mlzv8A
rEGWubx_hXA,UCde6_POEu-_IyzTY3CU1FyQ
FX-VA0m-wZo,UC8zY9jx_Zwo22spr-Cn1ExA
ecoDAXOLyjE,UCFiaXibzc1HgY3YoNM3cTtA
9a2Fx4lMoJg,UC-WGVHAIXEwolJVTbOPT0dA
HbwCexZm2bA,UCmV_DjFnpmDHLUTZL6D4RTQ
77uDRC8b0IQ,UCx90XU2NsIhcc-XR3mlzv8A
IgVyneGC0_s,UCI4R-QyfBZUHbaTMT_tqaWg
IzmQnu3hXDE,UCGy1NPRWCH4T-xBO2G7gH9w
-WF8V_b6xfs,UC-WGVHAIXEwolJVTbOPT0dA
hl0Ob0AnWRQ,UCydzMRkkJ6WW0I6qJPCJj8A
xqrWECxgzdY,UCpfuFM5cs0ggtkJM2dNbH8w
qkm30APm0RE,UCNKWMN4iBxxdRiM6ahYYvaQ
ARCZfwu8KTg,UCmV_DjFnpmDHLUTZL6D4RTQ
QM_Pu00z7Dc,UChtEvBpe2GQkVzzxvMLLUHA
Ng5MiUJOpR8,UChtEvBpe2GQkVzzxvMLLUHA
Yqqnidhwt50,UChtEvBpe2GQkVzzxvMLLUHA
PJStaY-1-z0,UCpfuFM5cs0ggtkJM2dNbH8w
nmOBdaNkzL0,UC-Hm8vtPdB9DDVFEOJMwBzg
OdKImmBvFRI,UCwZRC14ktQbl2hEUT8gfDKQ
TprEOmLh_Uw,UCCPzQAtMs8JbfeCS9Iq2RHg
3aZ2E6i1ONM,UCvQjVqQJA6JotoeZg33nRHQ
dGH9je-sUCU,UC8zY9jx_Zwo22spr-Cn1ExA
yl5k1Z6Ni0Y,UCYoWX_XpYng2NHMrlNLfM_w
SIzlD1xhGdQ,UCk8MPfvh_XpNehO6TWcFYYA
HdSFo7kbtjg,UCK0ikQovo71-l0jVBtwXKFA
B4vWo-uxtWg,UC_fNitQwoQnLIfLqjFP3CYw
bi5YAXi4QK8,UCHSl6qVgo6k-2zVuetUMuPA
aS2POTjxgUE,UCjIeBSAN2r--dOMrmUStemg
zaCgHEU5TsA,UCnS5MV3PRAgTGu2Y2DdGhfQ
vCAtdM7Wupk,UChtEvBpe2GQkVzzxvMLLUHA
1OeAmCjdvqo,UCmV_DjFnpmDHLUTZL6D4RTQ
Ep--MYuDT1s,UC4EeREGlOAS0a9Z0Gk1Dezg
VZSryb4szk8,UCsBqRzkNA4j1AKgNjiEO60g
T5hL-2GPtHY,UCFJkkPO58utBKJ3h3h5nZ-A
StbrzIIr3kU,UCydzMRkkJ6WW0I6qJPCJj8A
aMjbSfVjVUk,UCvKPuDRHte8c5dI3pI8XlcA
K92FFCnRDQk,UCwZRC14ktQbl2hEUT8gfDKQ
wXOp3IoGXjY,UCs9iwgOnvgMSkKEcBWXMsPw
1RFp9FNl11w,UC3s851hfack4oSoLYThwerw
OiMgQANbYLI,UCpfuFM5cs0ggtkJM2dNbH8w
3mqPZlXR3cM,UCJbu1cqzQKfGi1fflY5x6vg
JTb-tChL8bM,UCHe2ZCltMJsFgrY5RvC4qNw
fxgOJShMrjM,UCd460WUL4835Jd7OCEKfUcA
6LBo20swVmg,UCwZRC14ktQbl2hEUT8gfDKQ
6J0ZEyLWK-w,UCd460WUL4835Jd7OCEKfUcA
gYl6Ob-ERI4,UCHe2ZCltMJsFgrY5RvC4qNw
bqrpWoWkiOM,UCGy1NPRWCH4T-xBO2G7gH9w
jFtQVKX3FaA,UCGy1NPRWCH4T-xBO2G7gH9w
vuRLdoyFK1I,UCK0ikQovo71-l0jVBtwXKFA
4sf-0wdMc8k,UC6FBFtal8SriFERzP4NkudA
4O1ZLmErI5Y,UCwZRC14ktQbl2hEUT8gfDKQ
VuLIbNceAWE,UCZ15fxCwTlKS0GvzaFEixtA
btTawBKdyWo,UC_fNitQwoQnLIfLqjFP3CYw
ziTqZyUuYkw,UCJbu1cqzQKfGi1fflY5x6vg
29nWW77Bw5k,UCsBqRzkNA4j1AKgNjiEO60g
etN6iR1T9xM,UC3s851hfack4oSoLYThwerw
lmA0aYhPsRM,UCZ3KaCAuZPsmzmraltmxq8w
b0s_Sdg3DvI,UCx90XU2NsIhcc-XR3mlzv8A
5YPiYhjloKQ,UCuF8-WmBJvhV5rZj2aYSoYw
60pcM__Rl64,UChtEvBpe2GQkVzzxvMLLUHA
iH3aPO9-7BU,UC-WGVHAIXEwolJVTbOPT0dA
FUj3cn13REI,UCx90XU2NsIhcc-XR3mlzv8A
OpsIAyT0eYQ,UCYzYqS3MWdtnQHEHzShPIVA
-WJT9QOxfQc,UC_oEluT_MRfzXyIDkcxe9Fg
U3K4NbxpJH0,UC0PKLLmL8pIJLjOI1gBH_pA
x27831y9bfs,UChnrnG6W1Ujyq6PcwqoeiSg
oDxUNpdOcMA,UC-Hm8vtPdB9DDVFEOJMwBzg
IM0QlB68hTo,UC8zY9jx_Zwo22spr-Cn1ExA
-s8nI6EdWEA,UCK0ikQovo71-l0jVBtwXKFA
H8k5G2i6bAM,UC6FBFtal8SriFERzP4NkudA
